country,communityID,CoMgmtSite,dataProvider,lonDD,latDD,APECOSM_ipsl-cm6a-lr,BOATS_ipsl-cm6a-lr,DBEM_ipsl-cm6a-lr,DBPM_ipsl-cm6a-lr,FEISTY_ipsl-cm6a-lr,EcoOcean_ipsl-cm6a-lr,EcoTroph_ipsl-cm6a-lr,MACROECOLOGICAL_ipsl-cm6a-lr,ZooMSS_ipsl-cm6a-lr,BOATS_gfdl-esm4,DBEM_gfdl-esm4,FEISTY_gfdl-esm4,EcoOcean_gfdl-esm4,EcoTroph_gfdl-esm4,MACROECOLOGICAL_gfdl-esm4,ZooMSS_gfdl-esm4
Phillipines,32,32,Richard,120.63942779999999,13.83011667,8.666160885511395,4.695296818871943,0.011532055423392433,132.46310843110075,2.8427943718112765,6.306835846922006,104.68622598647154,8.930361593013311,43.73572976069191,4.147725597760135,0.01097104130000047,1.493740625336071,12.543055983459233,63.387860532258536,6.3178044633139585,47.59849868451911
Phillipines,24,24,Richard,120.9269,13.76021944,8.046603389855141,4.59905590317632,0.012478715628578711,121.08364910048677,10.464194289798623,4.808697897368535,92.97501322848892,8.417238789714258,44.07213563291057,4.151422377284813,0.0121356571817352,1.4803895024301439,12.000954893079472,63.45036334415737,6.091092824329411,45.52374048935391
Phillipines,39,39,Richard,121.0224972,13.43512222,7.675381285247126,4.7205874495908935,0.014737033436697846,115.33429768704302,10.545620820019106,4.5816844255406455,86.98582222295053,8.140250384344156,45.085093421438934,4.046501272354734,0.014386293242875967,1.5897409092558696,12.656566462057311,64.92649544038727,6.2947900191447435,49.14780981711317
Phillipines,25,25,Richard,121.05803059999998,13.75710556,7.611950870490853,4.59905590317632,0.013759963950128445,114.8370723053676,10.518452010823033,5.078695574582299,86.3441529597971,7.976521667839469,44.56831395551566,4.046501272354734,0.013748855114662855,1.4803895024301439,11.844323589652205,63.45036334415737,6.091092824329411,45.52374048935391
Phillipines,40,40,Richard,121.09911389999999,13.40523056,7.675381285247126,4.653020100535992,0.015008984101086779,115.33429768704302,10.545620820019106,4.5816844255406455,86.98582222295053,8.140250384344156,45.085093421438934,4.046501272354734,0.014783058004135236,1.614658459129839,12.656566462057311,65.92921400864459,6.324794121292157,52.423100693462295
Phillipines,22,22,Richard,121.21253059999998,13.63582778,7.326820901934449,4.59905590317632,0.014613108919951408,118.48612976639853,10.470676746330545,4.5816844255406455,83.15458247077616,7.798645949757644,44.54077622383297,3.988372955031962,0.014777262464984252,1.5628319305629605,12.656566462057311,64.79409073784551,6.179556363419105,49.316426831874566
Phillipines,21,21,Richard,121.24560829999999,13.63992222,7.326820901934449,4.59905590317632,0.014613108919951408,118.48612976639853,10.470676746330545,4.5816844255406455,83.15458247077616,7.798645949757644,44.54077622383297,3.988372955031962,0.014777262464984252,1.5628319305629605,12.656566462057311,64.79409073784551,6.179556363419105,49.316426831874566
Phillipines,23,23,Richard,121.29129440000001,13.62312778,6.969904568227961,4.489874303235471,0.015031208941855466,127.55373142646845,10.429099686782425,4.5816844255406455,78.51443288862612,7.532356190716523,44.11847770730811,3.988372955031962,0.015179449202232775,1.5628319305629605,12.656566462057311,64.79409073784551,6.179556363419105,49.316426831874566
Phillipines,20,20,Richard,121.40174440000001,13.6797,6.969904568227961,4.489874303235471,0.015031208941855466,127.55373142646845,10.429099686782425,5.14439089175417,78.51443288862612,7.532356190716523,44.11847770730811,3.988372955031962,0.015179449202232775,1.5628319305629605,11.883756113399695,64.79409073784551,6.179556363419105,49.316426831874566
Phillipines,18,18,Richard,121.42166940000001,13.75197778,6.969904568227961,4.489874303235471,0.015031208941855466,127.55373142646845,10.429099686782425,5.14439089175417,78.51443288862612,7.532356190716523,44.11847770730811,3.988372955031962,0.015179449202232775,1.5628319305629605,11.883756113399695,64.79409073784551,6.179556363419105,49.316426831874566
