pointid,Country,Lat_DD,Long_DD,E_maize_Ssp126,E_rice_Ssp126,E_cassava_Ssp126,E_agr_Ssp126_Weighted,E_agr_Ssp126_Weighted25perc,E_agr_Ssp126_Weighted75perc,E_agr_Ssp126_PercModelAgree,E_agr_Ssp126_Unweighted,E_agr_Ssp126_Unweighted25perc,E_agr_Ssp126_Unweighted75perc,E_maize_Ssp585,E_rice_Ssp585,E_cassava_Ssp585,E_agr_Ssp585_Weighted,E_agr_Ssp585_Weighted25perc,E_agr_Ssp585_Weighted75perc,E_agr_Ssp585_PercModelAgree,E_agr_Ssp585_Unweighted,E_agr_Ssp585_Unweighted25perc,E_agr_Ssp585_Unweighted75perc,E_fish_Ssp126,E_fish_Ssp126_25perc,E_fish_Ssp126_75perc,E_fish_Ssp585,E_fish_Ssp585_25perc,E_fish_Ssp585_75perc
9830401,Indonesia,-8.5791702,122.1790009,-3.60361761406635,5.40538633504611,1.20586648143848,-0.774666954496564,-4.26414645118803,1.30214895412697,60,1.0025450674727467,-1.5288446440260335,2.35028448266306,-5.30814016275264,12.800013112605,-1.54654810998536,0.478542169881306,-1.99874174954105,3.79193707049789,55.00000000000001,1.9817749466223338,-0.8091244436954366,6.071589021140702,-6.596040011484806,-15.254733573479296,2.0309913409784497,-12.726726757434461,-22.058185192901178,-3.0420142474172547
8435645,Indonesia,-2.8375001,111.7539978,-5.40444317145695,2.05778593222762,1.04718204780024,1.42450011983738,-0.694452733030725,3.55348153913669,65,-0.7664917304763632,-2.6247908157808415,0.58859213170194,-6.88057253023738,3.87707267360555,1.15596355138865,2.97503244514475,-0.247328143942154,4.43100695024958,70,-0.61584543508106,-5.1327296837237535,1.2617443913008202,-18.98054557381171,-20.586383127251487,-9.34997762513154,-22.196060645384367,-24.446157576471357,-5.87370008756998
1510309,Philippines,18.4792004,122.237999,-2.82424367795733,4.17660536424254,-1.75361897554958,1.11712493646135,-2.34445593754132,3.00471177946988,65,-0.13375242975479007,-2.971189567130633,2.5521708759829034,-5.85142239008576,5.90777255770691,-5.87005366205312,1.33308019516388,-1.81976791692503,3.02406031534641,65,-1.9379011648106568,-5.688297907285243,0.9396320337875401,-9.623466675774978,-14.676839071366597,-4.902147262423411,-6.6523464563860495,-21.44153458489404,6.937060542869917
7805562,Indonesia,-0.854167,109.4629974,-5.11241469467251,2.50248105692006,1.84691016649508,2.01404021636458,-0.333159233712768,3.27696065865332,70,-0.2543411570857899,-2.4201163303186144,0.9306715280597032,-6.8416422469049,3.33104311879195,2.26452836915731,2.45895943021944,0.237780686378586,4.84641081985896,70,-0.4153569196518802,-4.587018473671829,1.52481296814061,-13.709699314396534,-16.67775211975686,-7.837277108866802,-17.974447376880512,-22.155864452168167,-5.492330825446115
9777823,Indonesia,-8.3208303,117.5039978,-7.54896313964033,4.28371122968607,-0.124325896788519,1.22469041594311,-0.350720548669932,3.41375013063959,75,-1.1298592689142595,-2.1345875165652566,2.282444920699316,-8.91933906600961,7.55288026040307,-1.65178655176934,3.32880999893438,1.18721478456926,7.20103997604161,75,-1.0060817857919597,-2.3095788130345167,3.8894359427352816,-7.771090253525012,-15.075378706784115,1.494467633678881,-12.695173077450708,-21.94742687693879,-1.3757372380417352
9247999,Indonesia,-5.8874998,123.987999,-5.89738087224249,4.66331191464972,0.648292081297155,-0.835624057743022,-1.33636016431689,3.33683564694316,50,-0.19525895876520505,-1.5540255887477648,2.9305647856446346,-8.4188205951343,7.80787235067205,-0.192610195794097,0.760933111391474,-1.24337629169389,5.01303589565434,50,-0.26785281341878203,-2.6016777871339265,4.928726688185312,-11.911317976803742,-17.649543232068236,-2.7839472489316037,-18.663476000648643,-22.13153586970907,-6.903703700037564
7439398,Indonesia,0.504167,122.5210037,-1.88076657780838,3.63989855810017,0.074989996919325,1.60703377494741,0.154824862576752,2.2680624100977,85,0.611373992403705,-1.3827503220773112,2.103320061414656,-4.65387723412761,4.46319279092604,-1.08296782204891,1.19144761650274,-0.878925879484457,3.2390892936758,60,-0.42455075508349355,-2.778965824536513,2.0448882765080754,-15.42025627163063,-25.4845203602803,-6.780769917542727,-24.59306828346063,-32.9492317181265,-16.327527163570316
9191996,Indonesia,-5.6125002,119.6210022,-4.73836621399794,5.14145136574276,1.10860692725364,0.0772822503419271,-1.70220548768989,4.6684143944698,45,0.5038973596661531,-1.3492139284036615,2.82678961140516,-6.09854875006895,9.92931661366219,0.32458975516185,2.93225514501622,-1.40649430708631,7.27249775723462,65,1.3851192062516964,-1.4273288784271325,4.070320751702116,-12.672416239397993,-19.020364985981658,-4.670588701803066,-17.125183989524132,-23.2911950017005,-7.169690821082913
9862819,Indonesia,-8.7458296,118.4209976,-6.67368458228631,3.97928774477583,0.0788674137054784,1.76945322835819,-0.290410243017819,3.88555866747593,65,-0.8718431412683336,-2.1624513717401577,2.0665831721335364,-7.92487399275313,7.90028668725742,-1.85609627210013,3.72266523512343,0.0725799488819384,7.41205810917773,75,-0.6268945258652799,-2.87173702524341,3.679757639133301,-7.896658130344084,-16.595095790062466,1.8616579635858832,-13.151582524594524,-22.046764315524957,-2.369879772284758
9476623,Indonesia,-6.9875002,106.3960037,-3.82170769657908,3.01789204013769,1.41194342871055,0.219244354409214,-1.86293871169552,1.92048820514388,60,0.2027092574230532,-2.194075893952342,1.3644444984530333,-8.79504323274066,2.53822444668251,0.0864455330216737,-0.557454413032229,-5.47076935083638,2.29709303029699,55.00000000000001,-2.056791084345492,-4.248752931807177,0.07647743267182622,0.13204063610740002,-7.796565321161674,10.081336906351968,-3.4783443790478867,-17.9985731521583,14.752413516083756
4812796,Philippines,10.2542,123.5790024,-4.2592925693452,4.26055542348886,-1.09604660487146,-1.81402852888989,-3.62659680226746,0.314427628737897,70,-0.36492791690926657,-2.1885885236053033,1.4264999725464453,-7.54745827272429,6.06000664882547,-2.77999190213321,-3.46730649762786,-5.35430677654253,-0.631535778940457,80,-1.4224811753440099,-4.077251640320947,1.4661196272937835,-6.4579962696160225,-13.170010367657351,0.26799391474102985,-10.1078669417704,-21.660435867753492,1.9617759064544715
3648260,Philippines,13.9375,123.4039993,-4.58942650274194,3.71200196327874,-0.455509425880813,0.966719653880703,-1.68869618165392,3.77462934654837,60,-0.44431132178133764,-2.1168260865659456,0.68047750818547,-7.37675036460092,6.53294738895142,-4.40037282207604,1.97925311328867,-1.91139639215107,5.82446425874641,60,-1.7480585992418467,-4.609419224794704,0.9330227718667664,-4.5843861664562455,-13.114229400320376,2.5645656811292827,-5.313441601492222,-23.65998334748405,9.166851883622439
8178331,Papua New Guinea,-2.0374999,147.3710022,-1.04388277191929,21.2700720860062,2.1808779351968,0.256731475176698,-5.40886479535896,2.38509345828847,45,7.469022416427903,3.770369501614244,8.614333471669614,-3.13966294091693,32.283629493518,1.25429809411864,-2.83180470538832,-11.246011233399,4.535367700753,70,10.132754882239903,7.208419966287772,12.803874920083949,-23.132290954533847,-34.63593947712224,-5.648053073599007,-32.96412792809408,-39.59731324399415,-20.799774782795822
9462827,Indonesia,-6.9291701,112.8460007,-3.6361172269923,3.08349747977643,1.61087909252722,0.00269836626023658,-2.12592384924632,2.05685123690598,50,0.3527531151037833,-2.0966785388364486,1.8212717921494799,-7.05758718660276,6.68367559046192,0.852452731558806,0.248405537893086,-3.70493045495309,3.28259592504656,55.00000000000001,0.15951371180598883,-2.8186370441253827,2.080504065310171,-11.31873558783569,-19.470322499462867,-0.8795729358463678,-17.541259120259173,-26.235035821748944,-0.3432988439550616
14069457,Madagascar,-22.6958008,43.3375015,0.20365777165532,2.6233714187102,-4.06320387396529,0.487020479416366,-2.18568432770242,3.40503442439346,50,-0.41205822786659,-3.56286647023921,3.6937473886104435,-2.14512339142279,4.82575769403156,-5.12576264135487,0.81731507670524,-2.09461381847528,3.80892984929001,60,-0.8150427795820333,-3.6227127865391635,4.262632869075473,-9.044236614006156,-17.08915954202281,-2.6758312566938196,-7.830896981043014,-16.311891052570253,1.1135491365597938
5962892,Indonesia,5.8625002,95.3041992,-3.63961950195214,3.84323954346844,0.559620813989425,2.67158769879668,-1.01185574103383,5.04847949369027,80,0.25441361850190836,-2.2234325460449424,2.7302798784998576,-6.0669744600949,8.38005881452922,0.365509458232487,6.07082421847252,3.39583051944556,10.095264431568,85,0.8928646042222688,-1.5641159272586567,3.2986585856544512,0.21458171879020482,-2.343626441033633,2.7721265655400726,-6.5761312181804605,-13.732236053366224,3.4301246631255222
6990861,Indonesia,1.92917,101.762001,-4.1451194333918,3.92577047841619,-0.257773397923016,2.83274062693258,-0.370534402215394,4.07529087069874,70,-0.15904078429954194,-2.113554273518375,1.2231645942133569,-7.8942739055876,6.52701835332018,0.177757365639029,4.91396236505794,1.9287934312349,7.91402643876212,80,-0.39649939554279684,-3.1800329653754473,1.6866943869274422,-5.2858725319695035,-7.965875253011651,-0.9174681855458805,-8.473826254372867,-12.329315330869152,-1.9919614637238792
